This is a list of integers in consecutive order. For every `n`:
- `oc` is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself. The rest of the columns are properties of oc.
- `k` is the 2-adic exponent, the number of halvings (n = oc * 2^k). For odd numbers, k is always 0.
- `dist` is the odd-to-odd Collatz stopping distance of the odd core.
- 'base3' and 'base2' representations of the odd core are given.
- residues of the odd core modulo a set of small primes follows (`m3`, `m5`, etc)

n,oc,k,dist,base3,base2,m3,m5,m7,m11,m13,m17,m19,m23,m29,m31,m37,m41,m43,m47,m53,m59,m61,m67,m71,m73
8388,2097,2,20,2212200,100000110001,0,2,4,7,4,6,7,4,9,20,25,6,33,29,30,32,23,20,38,53
8389,8389,0,20,102111201,10000011000101,1,4,3,7,4,8,10,17,8,19,27,25,4,23,15,11,32,14,11,67
8390,4195,1,20,12202101,1000001100011,1,0,2,4,9,13,15,9,19,10,14,13,24,12,8,6,47,41,6,34
8391,8391,0,20,102111210,10000011000111,0,1,5,9,6,10,12,19,10,21,29,27,6,25,17,13,34,16,13,69
8392,1049,3,20,1102212,10000011001,2,4,6,4,9,12,4,14,5,26,13,24,17,15,42,46,12,44,55,27
8393,8393,0,44,102111212,10000011001001,2,3,0,0,8,12,14,21,12,23,31,29,8,27,19,15,36,18,15,71
8394,4197,1,20,12202110,1000001100101,0,2,4,6,11,15,17,11,21,12,16,15,26,14,10,8,49,43,8,36
8395,8395,0,20,102111221,10000011001011,1,0,2,2,10,14,16,0,14,25,33,31,10,29,21,17,38,20,17,0
8396,2099,2,20,2212202,100000110011,2,4,6,9,6,8,9,6,11,22,27,8,35,31,32,34,25,22,40,55
8397,8397,0,20,102112000,10000011001101,0,2,4,4,12,16,18,2,16,27,35,33,12,31,23,19,40,22,19,2
8398,4199,1,20,12202112,1000001100111,2,4,6,8,0,0,0,13,23,14,18,17,28,16,12,10,51,45,10,38
8399,8399,0,20,102112002,10000011001111,2,4,6,6,1,1,1,4,18,29,0,35,14,33,25,21,42,24,21,4
8400,525,4,8,201110,1000001101,0,0,0,8,5,15,12,19,3,29,7,33,9,8,48,53,37,56,28,14
8401,8401,0,20,102112011,10000011010001,1,1,1,8,3,3,3,6,20,0,2,37,16,35,27,23,44,26,23,6
8402,4201,1,20,12202121,1000001101001,1,1,1,10,2,2,2,15,25,16,20,19,30,18,14,12,53,47,12,40
8403,8403,0,20,102112020,10000011010011,0,3,3,10,5,5,5,8,22,2,4,39,18,37,29,25,46,28,25,8
8404,2101,2,8,2212211,100000110101,1,1,1,0,8,10,11,8,13,24,29,10,37,33,34,36,27,24,42,57
8405,8405,0,8,102112022,10000011010101,2,0,5,1,7,7,7,10,24,4,6,0,20,39,31,27,48,30,27,10
8406,4203,1,20,12202200,1000001101011,0,3,3,1,4,4,4,17,27,18,22,21,32,20,16,14,55,49,14,42
8407,8407,0,20,102112101,10000011010111,1,2,0,3,9,9,9,12,26,6,8,2,22,41,33,29,50,32,29,12
8408,1051,3,32,1102221,10000011011,1,1,1,6,11,14,6,16,7,28,15,26,19,17,44,48,14,46,57,29
8409,8409,0,20,102112110,10000011011001,0,4,2,5,11,11,11,14,28,8,10,4,24,43,35,31,52,34,31,14
8410,4205,1,32,12202202,1000001101101,2,0,5,3,6,6,6,19,0,20,24,23,34,22,18,16,57,51,16,44
8411,8411,0,20,102112112,10000011011011,2,1,4,7,0,13,13,16,1,10,12,6,26,45,37,33,54,36,33,16
8412,2103,2,32,2212220,100000110111,0,3,3,2,10,12,13,10,15,26,31,12,39,35,36,38,29,26,44,59
8413,8413,0,32,102112121,10000011011101,1,3,6,9,2,15,15,18,3,12,14,8,28,0,39,35,56,38,35,18
8414,4207,1,37,12202211,1000001101111,1,2,0,5,8,8,8,21,2,22,26,25,36,24,20,18,59,53,18,46
8415,8415,0,37,102112200,10000011011111,0,0,1,0,4,0,17,20,5,14,16,10,30,2,41,37,58,40,37,20
8416,263,5,27,100202,100000111,2,3,4,10,3,8,16,10,2,15,4,17,5,28,51,27,19,62,50,44
8417,8417,0,56,102112202,10000011100001,2,2,3,2,6,2,0,22,7,16,18,12,32,4,43,39,60,42,39,22
8418,4209,1,8,12202220,1000001110001,0,4,2,7,10,10,10,0,4,24,28,27,38,26,22,20,0,55,20,48
8419,8419,0,8,102112211,10000011100011,1,4,5,4,8,4,2,1,9,18,20,14,34,6,45,41,1,44,41,24
8420,2105,2,44,2212222,100000111001,2,0,5,4,12,14,15,12,17,28,33,14,41,37,38,40,31,28,46,61
8421,8421,0,44,102112220,10000011100101,0,1,0,6,10,6,4,3,11,20,22,16,36,8,47,43,3,46,43,26
8422,4211,1,44,12202222,1000001110011,2,1,4,9,12,12,12,2,6,26,30,29,40,28,24,22,2,57,22,50
8423,8423,0,20,102112222,10000011100111,2,3,2,8,12,8,6,5,13,22,24,18,38,10,49,45,5,48,45,28
8424,1053,3,27,1110000,10000011101,0,3,3,8,0,16,8,18,9,30,17,28,21,19,46,50,16,48,59,31
8425,8425,0,73,102120001,10000011101001,1,0,4,10,1,10,8,7,15,24,26,20,40,12,51,47,7,50,47,30
8426,4213,1,27,12210001,1000001110101,1,3,6,0,1,14,14,4,8,28,32,31,42,30,26,24,4,59,24,52
8427,8427,0,56,102120010,10000011101011,0,2,6,1,3,12,10,9,17,26,28,22,42,14,0,49,9,52,49,32
8428,2107,2,56,2220001,100000111011,1,2,0,6,1,16,17,14,19,30,35,16,0,39,40,42,33,30,48,63
8429,8429,0,56,102120012,10000011101101,2,4,1,3,5,14,12,11,19,28,30,24,1,16,2,51,11,54,51,34
8430,4215,1,56,12210010,1000001110111,0,0,1,2,3,16,16,6,10,30,34,33,1,32,28,26,6,61,26,54
8431,8431,0,32,102120021,10000011101111,1,1,3,5,7,16,14,13,21,30,32,26,3,18,4,53,13,56,53,36
8432,527,4,27,201112,1000001111,2,2,2,10,7,0,14,21,5,0,9,35,11,10,50,55,39,58,30,16
8433,8433,0,27,102120100,10000011110001,0,3,5,7,9,1,16,15,23,1,34,28,5,20,6,55,15,58,55,38
8434,4217,1,17,12210012,1000001111001,2,2,3,4,5,1,18,8,12,1,36,35,3,34,30,28,8,63,28,56
8435,8435,0,17,102120102,10000011110011,2,0,0,9,11,3,18,17,25,3,36,30,7,22,8,57,17,60,57,40
8436,2109,2,27,2220010,100000111101,0,4,2,8,3,1,0,16,21,1,0,18,2,41,42,44,35,32,50,65
8437,8437,0,27,102120111,10000011110101,1,2,2,0,0,5,1,19,27,5,1,32,9,24,10,0,19,62,59,42
8438,4219,1,56,12210021,1000001111011,1,4,5,6,7,3,1,10,14,3,1,37,5,36,32,30,10,65,30,58
8439,8439,0,56,102120120,10000011110111,0,4,4,2,2,7,3,21,0,7,3,34,11,26,12,2,21,64,61,44
8440,1055,3,61,1110002,10000011111,2,0,5,10,2,1,10,20,11,1,19,30,23,21,48,52,18,50,61,33
8441,8441,0,17,102120122,10000011111001,2,1,6,4,4,9,5,0,2,9,5,36,13,28,14,4,23,66,63,46
8442,4221,1,61,12210100,1000001111101,0,1,0,8,9,5,3,12,16,5,3,39,7,38,34,32,12,0,32,60
8443,8443,0,37,102120201,10000011111011,1,3,1,6,6,11,7,2,4,11,7,38,15,30,16,6,25,1,65,48
8444,2111,2,61,2220012,100000111111,2,1,4,10,5,3,2,18,23,3,2,20,4,43,44,46,37,34,52,67
8445,8445,0,61,102120210,10000011111101,0,0,3,8,8,13,9,4,6,13,9,40,17,32,18,8,27,3,67,50
8446,4223,1,56,12210102,1000001111111,2,3,2,10,11,7,5,14,18,7,5,0,9,40,36,34,14,2,34,62
8447,8447,0,56,102120212,10000011111111,2,2,5,10,10,15,11,6,8,15,11,1,19,34,20,10,29,5,69,52
8448,33,8,8,1020,100001,0,3,5,0,7,16,14,10,4,2,33,33,33,33,33,33,33,33,33,33
8449,8449,0,17,102120221,10000100000001,1,4,0,1,12,0,13,8,10,17,13,3,21,36,22,12,31,7,0,54
8450,4225,1,17,12210111,1000010000001,1,0,4,1,0,9,7,16,20,9,7,2,11,42,38,36,16,4,36,64
8451,8451,0,17,102121000,10000100000011,0,1,2,3,1,2,15,10,12,19,15,5,23,38,24,14,33,9,2,56
8452,2113,2,27,2220021,100001000001,1,3,6,1,7,5,4,20,25,5,4,22,6,45,46,48,39,36,54,69
8453,8453,0,27,102121002,10000100000101,2,3,4,5,3,4,17,12,14,21,17,7,25,40,26,16,35,11,4,58
8454,4227,1,27,12210120,1000010000011,0,2,6,3,2,11,9,18,22,11,9,4,13,44,40,38,18,6,38,66
8455,8455,0,73,102121011,10000100000111,1,0,6,7,5,6,0,14,16,23,19,9,27,42,28,18,37,13,6,60
8456,1057,3,27,1110011,10000100001,1,2,0,1,4,3,12,22,13,3,21,32,25,23,50,54,20,52,63,35
8457,8457,0,17,102121020,10000100001001,0,2,1,9,7,8,2,16,18,25,21,11,29,44,30,20,39,15,8,62
8458,4229,1,27,12210122,1000010000101,2,4,1,5,4,13,11,20,24,13,11,6,15,46,42,40,20,8,40,68
8459,8459,0,27,102121022,10000100001011,2,4,3,0,9,10,4,18,20,27,23,13,31,46,32,22,41,17,10,64
8460,2115,2,27,2220100,100001000011,0,0,1,3,9,7,6,22,27,7,6,24,8,0,48,50,41,38,56,71
8461,8461,0,27,102121101,10000100001101,1,1,5,2,11,12,6,20,22,29,25,15,33,1,34,24,43,19,12,66
8462,4231,1,10,12210201,1000010000111,1,1,3,7,6,15,13,22,26,15,13,8,17,1,44,42,22,10,42,70
8463,8463,0,10,102121110,10000100001111,0,3,0,4,0,14,8,22,24,0,27,17,35,3,36,26,45,21,14,68
8464,529,4,8,201121,1000010001,1,4,4,1,9,2,16,0,7,2,11,37,13,12,52,57,41,60,32,18
8465,8465,0,27,102121112,10000100010001,2,0,2,6,2,16,10,1,26,2,29,19,37,5,38,28,47,23,16,70
8466,4233,1,73,12210210,1000010001001,0,3,5,9,8,0,15,1,28,17,15,10,19,3,46,44,24,12,44,72
8467,8467,0,73,102121121,10000100010011,1,2,4,8,4,1,12,3,28,4,31,21,39,7,40,30,49,25,18,72
8468,2117,2,8,2220102,100001000101,2,2,3,5,11,9,8,1,0,9,8,26,10,2,50,52,43,40,58,0
8469,8469,0,8,102121200,10000100010101,0,4,6,10,6,3,14,5,1,6,33,23,41,9,42,32,51,27,20,1
8470,4235,1,17,12210212,1000010001011,2,0,0,0,10,2,17,3,1,19,17,12,21,5,48,46,26,14,46,1
8471,8471,0,17,102121202,10000100010111,2,1,1,1,8,5,16,7,3,8,35,25,0,11,44,34,53,29,22,3
8472,1059,3,8,1110020,10000100011,0,4,2,3,6,5,14,1,15,5,23,34,27,25,52,56,22,54,65,37
8473,8473,0,17,102121211,10000100011001,1,3,3,3,10,7,18,9,5,10,0,27,2,13,46,36,55,31,24,5
8474,4237,1,8,12210221,1000010001101,1,2,2,2,12,4,0,5,3,21,19,14,23,7,50,48,28,16,48,3
8475,8475,0,37,102121220,10000100011011,0,0,5,5,12,9,1,11,7,12,2,29,4,15,48,38,57,33,26,7
8476,2119,2,27,2220111,100001000111,1,4,5,7,0,11,10,3,2,11,10,28,12,4,52,54,45,42,60,2
8477,8477,0,27,102121222,10000100011101,2,2,0,7,1,11,3,13,9,14,4,31,6,17,50,40,59,35,28,9
8478,4239,1,27,12211000,1000010001111,0,4,4,4,1,6,2,7,5,23,21,16,25,9,52,50,30,18,50,5
8479,8479,0,27,102122001,10000100011111,1,4,2,9,3,13,5,15,11,16,6,33,8,19,52,42,0,37,30,11
8480,265,5,44,100211,100001001,1,0,6,1,5,10,18,12,4,17,6,19,7,30,0,29,21,64,52,46
8481,8481,0,37,102122010,10000100100001,0,1,4,0,5,15,7,17,13,18,8,35,10,21,1,44,2,39,32,13
8482,4241,1,37,12211002,1000010010001,2,1,6,6,3,8,4,9,7,25,23,18,27,11,1,52,32,20,52,7
8483,8483,0,37,102122012,10000100100011,2,3,6,2,7,0,9,19,15,20,10,37,12,23,3,46,4,41,34,15
8484,2121,2,37,2220120,100001001001,0,1,0,9,2,13,12,5,4,13,12,30,14,6,1,56,47,44,62,4
8485,8485,0,37,102122021,10000100100101,1,0,1,4,9,2,11,21,17,22,12,39,14,25,5,48,6,43,36,17
8486,4243,1,37,12211011,1000010010011,1,3,1,8,5,10,6,11,9,27,25,20,29,13,3,54,34,22,54,9
8487,8487,0,49,102122100,10000100100111,0,2,3,6,11,4,13,0,19,24,14,0,16,27,7,50,8,45,38,19
8488,1061,3,44,1110022,10000100101,2,1,4,5,8,7,16,3,17,7,25,36,29,27,1,58,24,56,67,39
8489,8489,0,20,102122102,10000100101001,2,4,5,8,0,6,15,2,21,26,16,2,18,29,9,52,10,47,40,21
8490,4245,1,44,12211020,1000010010101,0,0,3,10,7,12,8,13,11,29,27,22,31,15,5,56,36,24,56,11
8491,8491,0,37,102122111,10000100101011,1,1,0,10,2,8,17,4,23,28,18,4,20,31,11,54,12,49,42,23
8492,2123,2,8,2220122,100001001011,2,3,2,0,4,15,14,7,6,15,14,32,16,8,3,58,49,46,64,6
8493,8493,0,8,102122120,10000100101101,0,3,2,1,4,10,0,6,25,30,20,6,22,33,13,56,14,51,44,25
8494,4247,1,8,12211022,1000010010111,2,2,5,1,9,14,10,15,13,0,29,24,33,17,7,58,38,26,58,13
8495,8495,0,27,102122122,10000100101111,2,0,4,3,6,12,2,8,27,1,22,8,24,35,15,58,16,53,46,27
8496,531,4,44,201200,1000010011,0,1,6,3,11,4,18,2,9,4,13,39,15,14,1,0,43,62,34,20
8497,8497,0,44,102122201,10000100110001,1,2,6,5,8,14,4,10,0,3,24,10,26,37,17,1,18,55,48,29
8498,4249,1,44,12211101,1000010011001,1,4,0,3,11,16,12,17,15,2,31,26,35,19,9,1,40,28,60,15
8499,8499,0,44,102122210,10000100110011,0,4,1,7,10,16,6,12,2,5,26,12,28,39,19,3,20,57,50,31
8500,2125,2,44,2220201,100001001101,1,0,4,2,6,0,16,9,8,17,16,34,18,10,5,1,51,48,66,8
8501,8501,0,44,102122212,10000100110101,2,1,3,9,12,1,8,14,4,7,28,14,30,41,21,5,22,59,52,33
8502,4251,1,27,12211110,1000010011011,0,1,2,5,0,1,14,19,17,4,33,28,37,21,11,3,42,30,62,17
8503,8503,0,27,102122221,10000100110111,1,3,5,0,1,3,10,16,6,9,30,16,32,43,23,7,24,61,54,35
8504,1063,3,25,1110101,10000100111,1,3,6,7,10,9,18,5,19,9,27,38,31,29,3,1,26,58,69,41
8505,8505,0,27,102200000,10000100111001,0,0,0,2,3,5,12,18,8,11,32,18,34,45,25,9,26,63,56,37
8506,4253,1,25,12211112,1000010011101,2,3,4,7,2,3,16,21,19,6,35,30,39,23,13,5,44,32,64,19
8507,8507,0,25,102200002,10000100111011,2,2,2,4,5,7,14,20,10,13,34,20,36,0,27,11,28,65,58,39
8508,2127,2,25,2220210,100001001111,0,2,6,4,8,2,18,11,10,19,18,36,20,12,7,3,53,50,68,10
8509,8509,0,25,102200011,10000100111101,1,4,4,6,7,9,16,22,12,15,36,22,38,2,29,13,30,0,60,41
8510,4255,1,73,12211121,1000010011111,1,0,6,9,4,5,18,0,21,8,0,32,41,25,15,7,46,34,66,21
8511,8511,0,73,102200020,10000100111111,0,1,6,8,9,11,18,1,14,17,1,24,40,4,31,15,32,2,62,43
8512,133,6,8,11221,10000101,1,3,0,1,3,14,0,18,17,9,22,10,4,39,27,15,11,66,62,60
8513,8513,0,44,102200022,10000101000001,2,3,1,10,11,13,1,3,16,19,3,26,42,6,33,17,34,4,64,45
8514,4257,1,10,12211200,1000010100001,0,2,1,0,6,7,1,2,23,10,2,34,0,27,17,9,48,36,68,23
8515,8515,0,10,102200101,10000101000011,1,0,3,1,0,15,3,5,18,21,5,28,1,8,35,19,36,6,66,47
8516,2129,2,44,2220212,100001010001,2,4,1,6,10,4,1,13,12,21,20,38,22,14,9,5,55,52,70,12
8517,8517,0,44,102200110,10000101000101,0,2,5,3,2,0,5,7,20,23,7,30,3,10,37,21,38,8,68,49
8518,4259,1,44,12211202,1000010100011,2,4,3,2,8,9,3,4,25,12,4,36,2,29,19,11,50,38,70,25
8519,8519,0,56,102200112,10000101000111,2,4,0,5,4,2,7,9,22,25,9,32,5,12,39,23,40,10,70,51
8520,1065,3,25,1110110,10000101001,0,0,1,9,12,11,1,7,21,11,29,40,33,31,5,3,28,60,0,43
8521,8521,0,25,102200121,10000101001001,1,1,2,7,6,4,9,11,24,27,11,34,7,14,41,25,42,12,1,53
8522,4261,1,25,12211211,1000010100101,1,1,5,4,10,11,5,6,27,14,6,38,4,31,21,13,52,40,1,27
8523,8523,0,44,102200200,10000101001011,0,3,4,9,8,6,11,13,26,29,13,36,9,16,43,27,44,14,3,55
8524,2131,2,25,2220221,100001010011,1,1,3,8,12,6,3,15,14,23,22,40,24,16,11,7,57,54,1,14
8525,8525,0,25,102200202,10000101001101,2,0,6,0,10,8,13,15,28,0,15,38,11,18,45,29,46,16,5,57
8526,4263,1,44,12211220,1000010100111,0,3,0,6,12,13,7,8,0,16,8,40,6,33,23,15,54,42,3,29
8527,8527,0,44,102200211,10000101001111,1,2,1,2,12,10,15,17,1,2,17,40,13,20,47,31,48,18,7,59
8528,533,4,8,201202,1000010101,2,3,1,5,0,6,1,4,11,6,15,0,17,16,3,2,45,64,36,22
8529,8529,0,25,102200220,10000101010001,0,4,3,4,1,12,17,19,3,4,19,1,15,22,49,33,50,20,9,61
8530,4265,1,61,12211222,1000010101001,2,0,2,8,1,15,9,10,2,18,10,1,8,35,25,17,56,44,5,31
8531,8531,0,61,102200222,10000101010011,2,1,5,6,3,14,0,21,5,6,21,3,17,24,51,35,52,22,11,63
8532,2133,2,8,2221000,100001010101,0,3,5,10,1,8,5,17,16,25,24,1,26,18,13,9,59,56,3,16
8533,8533,0,8,102201001,10000101010101,1,3,0,8,5,16,2,0,7,8,23,5,19,26,0,37,54,24,13,65
8534,4267,1,44,12212001,1000010101011,1,2,4,10,3,0,11,12,4,20,12,3,10,37,27,19,58,46,7,33
8535,8535,0,44,102201010,10000101010111,0,0,2,10,7,1,4,2,9,10,25,7,21,28,2,39,56,26,15,67
8536,1067,3,20,1110112,10000101011,2,2,3,0,1,13,3,9,23,13,31,1,35,33,7,5,30,62,2,45
8537,8537,0,61,102201012,10000101011001,2,2,4,1,9,3,6,4,11,12,27,9,23,30,4,41,58,28,17,69
8538,4269,1,20,12212010,1000010101101,0,4,6,1,5,2,13,14,6,22,14,5,12,39,29,21,60,48,9,35
8539,8539,0,44,102201021,10000101011011,1,4,6,3,11,5,8,6,13,14,29,11,25,32,6,43,60,30,19,71
8540,2135,2,20,2221002,100001010111,2,0,0,1,3,10,7,19,18,27,26,3,28,20,15,11,0,58,5,18
8541,8541,0,20,102201100,10000101011101,0,1,1,5,0,7,10,8,15,16,31,13,27,34,8,45,1,32,21,0
8542,4271,1,61,12212012,1000010101111,2,1,1,3,7,4,15,16,8,24,16,7,14,41,31,23,1,50,11,37
8543,8543,0,61,102201102,10000101011111,2,3,3,7,2,9,12,10,17,18,33,15,29,36,10,47,3,34,23,2
8544,267,5,5,100220,100001011,0,2,1,3,7,12,1,14,6,19,8,21,9,32,2,31,23,66,54,48
8545,8545,0,44,102201111,10000101100001,1,0,5,9,4,11,14,12,19,20,35,17,31,38,12,49,5,36,25,4
8546,4273,1,20,12212021,1000010110001,1,3,3,5,9,6,17,18,10,26,18,9,16,43,33,25,3,52,13,39
8547,8547,0,20,102201120,10000101100011,0,2,0,0,6,13,16,14,21,22,0,19,33,40,14,51,7,38,27,6
8548,2137,2,20,2221011,100001011001,1,2,2,3,5,12,9,21,20,29,28,5,30,22,17,13,2,60,7,20
8549,8549,0,20,102201122,10000101100101,2,4,2,2,8,15,18,16,23,24,2,21,35,42,16,53,9,40,29,8
8550,4275,1,20,12212100,1000010110011,0,0,5,7,11,8,0,20,12,28,20,11,18,45,35,27,5,54,15,41
8551,8551,0,25,102201201,10000101100111,1,1,4,4,10,0,1,18,25,26,4,23,37,44,18,55,11,42,31,10
8552,1069,3,5,1110121,10000101101,1,4,5,2,3,15,5,11,25,15,33,3,37,35,9,7,32,64,4,47
8553,8553,0,15,102201210,10000101101001,0,3,6,6,12,2,3,20,27,28,6,25,39,46,20,57,13,44,33,12
8554,4277,1,5,12212102,1000010110101,2,2,0,9,0,10,2,22,14,30,22,13,20,0,37,29,7,56,17,43
8555,8555,0,15,102201212,10000101101011,2,0,1,8,1,4,5,22,0,30,8,27,41,1,22,0,15,46,35,14
8556,2139,2,25,2221020,100001011011,0,4,4,5,7,14,11,0,22,0,30,7,32,24,19,15,4,62,9,22
8557,8557,0,25,102201221,10000101101101,1,2,3,10,3,6,7,1,2,1,10,29,0,3,24,2,17,48,37,16
8558,4279,1,25,12212111,1000010110111,1,4,2,0,2,12,4,1,16,1,24,15,22,2,39,31,9,58,19,45
8559,8559,0,25,102202000,10000101101111,0,4,5,1,5,8,9,3,4,3,12,31,2,5,26,4,19,50,39,18
8560,535,4,5,201211,1000010111,1,0,3,7,2,8,3,6,13,8,17,2,19,18,5,4,47,66,38,24
8561,8561,0,5,102202002,10000101110001,2,1,0,3,7,10,11,5,6,5,14,33,4,7,28,6,21,52,41,20
8562,4281,1,44,12212120,1000010111001,0,1,4,2,4,14,6,3,18,3,26,17,24,4,41,33,11,60,21,47
8563,8563,0,44,102202011,10000101110011,1,3,2,5,9,12,13,7,8,7,16,35,6,9,30,8,23,54,43,22
8564,2141,2,5,2221022,100001011101,2,1,6,7,9,16,13,2,24,2,32,9,34,26,21,17,6,64,11,24
8565,8565,0,5,102202020,10000101110101,0,0,4,7,11,14,15,9,10,9,18,37,8,11,32,10,25,56,45,24
8566,4283,1,44,12212122,1000010111011,2,3,6,4,6,16,8,5,20,5,28,19,26,6,43,35,13,62,23,49
8567,8567,0,44,102202022,10000101110111,2,2,6,9,0,16,17,11,12,11,20,39,10,13,34,12,27,58,47,26
8568,1071,3,61,1110200,10000101111,0,1,0,4,5,0,7,13,27,17,35,5,39,37,11,9,34,66,6,49
8569,8569,0,25,102202101,10000101111001,1,4,1,0,2,1,0,13,14,13,22,0,12,15,36,14,29,60,49,28
8570,4285,1,61,12212201,1000010111101,1,0,1,6,8,1,10,7,22,7,30,21,28,8,45,37,15,64,25,51
8571,8571,0,61,102202110,10000101111011,0,1,3,2,4,3,2,15,16,15,24,2,14,17,38,16,31,62,51,30
8572,2143,2,61,2221101,100001011111,1,3,1,9,11,1,15,4,26,4,34,11,36,28,23,19,8,66,13,26
8573,8573,0,61,102202112,10000101111101,2,3,5,4,6,5,4,17,18,17,26,4,16,19,40,18,33,64,53,32
8574,4287,1,44,12212210,1000010111111,0,2,3,8,10,3,12,9,24,9,32,23,30,10,47,39,17,66,27,53
8575,8575,0,44,102202121,10000101111111,1,0,0,6,8,7,6,19,20,19,28,6,18,21,42,20,35,66,55,34
8576,67,7,8,2111,1000011,1,2,4,1,2,16,10,21,9,5,30,26,24,20,14,8,6,0,67,67
8577,8577,0,20,102202200,10000110000001,0,2,2,8,10,9,8,21,22,21,30,8,20,23,44,22,37,1,57,36
8578,4289,1,25,12212212,1000011000001,2,4,5,10,12,5,14,11,26,11,34,25,32,12,49,41,19,1,29,55
8579,8579,0,25,102202202,10000110000011,2,4,4,10,12,11,10,0,24,23,32,10,22,25,46,24,39,3,59,38
8580,2145,2,25,2221110,100001100001,0,0,3,0,0,3,17,6,28,6,36,13,38,30,25,21,10,1,15,28
8581,8581,0,25,102202211,10000110000101,1,1,6,1,1,13,12,2,26,25,34,12,24,27,48,26,41,5,61,40
8582,4291,1,25,12212221,1000011000011,1,1,0,1,1,7,16,13,28,13,36,27,34,14,51,43,21,3,31,57
8583,8583,0,25,102202220,10000110000111,0,3,1,3,3,15,14,4,28,27,36,14,26,29,50,28,43,7,63,42
8584,1073,3,5,1110202,10000110001,2,3,2,6,7,2,9,15,0,19,0,7,41,39,13,11,36,1,8,51
8585,8585,0,61,102202222,10000110001001,2,0,3,5,5,0,16,6,1,29,1,16,28,31,52,30,45,9,65,44
8586,4293,1,5,12220000,1000011000101,0,3,2,3,3,9,18,15,1,15,1,29,36,16,0,45,23,5,33,59
8587,8587,0,44,102210001,10000110001011,1,2,5,7,7,2,18,8,3,0,3,18,30,33,1,32,47,11,67,46
8588,2147,2,5,2221112,100001100011,2,2,5,2,2,5,0,8,1,8,1,15,40,32,27,23,12,3,17,30
8589,8589,0,5,102210010,10000110001101,0,4,0,9,9,4,1,10,5,2,5,20,32,35,3,34,49,13,69,48
8590,4295,1,25,12220002,1000011000111,2,0,4,5,5,11,1,17,3,17,3,31,38,18,2,47,25,7,35,61
8591,8591,0,25,102210012,10000110001111,2,1,2,0,11,6,3,12,7,4,7,22,34,37,5,36,51,15,0,50
8592,537,4,5,201220,1000011001,0,2,5,9,4,10,5,8,15,10,19,4,21,20,7,6,49,1,40,26
8593,8593,0,5,102210021,10000110010001,1,3,4,2,0,8,5,14,9,6,9,24,36,39,7,38,53,17,2,52
8594,4297,1,5,12220011,1000011001001,1,2,6,7,7,13,3,19,5,19,5,33,40,20,4,49,27,9,37,63
8595,8595,0,5,102210100,10000110010011,0,0,6,4,2,10,7,16,11,8,11,26,38,41,9,40,55,19,4,54
8596,2149,2,5,2221121,100001100101,1,4,0,4,4,7,2,10,3,10,3,17,42,34,29,25,14,5,19,32
8597,8597,0,5,102210102,10000110010101,2,2,1,6,4,12,9,18,13,10,13,28,40,43,11,42,57,21,6,56
8598,4299,1,20,12220020,1000011001011,0,4,1,9,9,15,5,21,7,21,7,35,42,22,6,51,29,11,39,65
8599,8599,0,20,102210111,10000110010111,1,4,3,8,6,14,11,20,15,12,15,30,42,45,13,44,59,23,8,58
8600,1075,3,5,1110211,10000110011,1,0,4,8,9,4,11,17,2,21,2,9,0,41,15,13,38,3,10,53
8601,8601,0,20,102210120,10000110011001,0,1,5,10,8,16,13,22,17,14,17,32,1,0,15,46,0,25,10,60
8602,4301,1,5,12220022,1000011001101,2,1,3,0,11,0,7,0,9,23,9,37,1,24,8,53,31,13,41,67
8603,8603,0,61,102210122,10000110011011,2,3,0,1,10,1,15,1,19,16,19,34,3,2,17,48,2,27,12,62
8604,2151,2,37,2221200,100001100111,0,1,2,6,6,9,4,12,5,12,5,19,1,36,31,27,16,7,21,34
8605,8605,0,37,102210201,10000110011101,1,0,2,3,12,3,17,3,21,18,21,36,5,4,19,50,4,29,14,64
8606,4303,1,37,12220101,1000011001111,1,3,5,2,0,2,9,2,11,25,11,39,3,26,10,55,33,15,43,69
8607,8607,0,61,102210210,10000110011111,0,2,4,5,1,5,0,5,23,20,23,38,7,6,21,52,6,31,16,66
8608,269,5,8,100222,100001101,2,4,3,5,9,14,3,16,8,21,10,23,11,34,4,33,25,1,56,50
8609,8609,0,61,102210212,10000110100001,2,4,6,7,3,7,2,7,25,22,25,40,9,8,23,54,8,33,18,68
8610,4305,1,25,12220110,1000011010001,0,0,0,4,2,4,11,4,13,27,13,0,5,28,12,57,35,17,45,71
8611,8611,0,25,102210221,10000110100011,1,1,1,9,5,9,4,9,27,24,27,1,11,10,25,56,10,35,20,70
8612,2153,2,25,2221202,100001101001,2,3,4,8,8,11,6,14,7,14,7,21,3,38,33,29,18,9,23,36
8613,8613,0,25,102211000,10000110100101,0,3,3,0,7,11,6,11,0,26,29,3,13,12,27,58,12,37,22,72
8614,4307,1,25,12220112,1000011010011,2,2,2,6,4,6,13,6,15,29,15,2,7,30,14,0,37,19,47,0
8615,8615,0,25,102211002,10000110100111,2,0,5,2,9,13,8,13,2,28,31,5,15,14,29,1,14,39,24,1
8616,1077,3,8,1110220,10000110101,0,2,6,10,11,6,13,19,4,23,4,11,2,43,17,15,40,5,12,55
8617,8617,0,61,102211011,10000110101001,1,2,0,4,11,15,10,15,4,30,33,7,17,16,31,3,16,41,26,3
