# Integer factorization table

n     - a positive integer
fact  - the prime factors of n, indented by distance from the nearest prime
π     - the prime counting function π(n), the number of primes less than or equal to n
π~    - an estimate of the prime counting function π(n), the number of primes less than or equal to n: n / (log n - 1)
R     - the Riemann R function R(n)
Li    - the logarithmic integral Li(n)
θ     - the Chebyshev θ(n) function, the sum of log p for primes p ≤ n
ψ     - the Chebyshev ψ(n) function, the sum of log p for prime powers p^k ≤ n
Λ     - the von Mangoldt function of n, Λ(n)
τ     - the number of divisors of n, τ(n)
σ     - the sum of divisors of n, σ(n)
φ     - the Euler totient of n, φ(n)
λ     - the Carmichael function of n, λ(n)
Dψ    - the Dedekind ψ(n) function
μ     - the Möbius function of n, which is 1 if n is a product of an even number of distinct primes, -1 if odd, and 0 if any prime is repeated
ω     - the number of distinct prime factors of n, ω(n)
Ω     - the total number of prime factors of n, counting multiplicity, Ω(n)
λ     - the Liouville function of n, λ(n) = (-1)^Ω(n)
M     - the Mertens function M(n)
m*    - the prime residues of n modulo a set of primes
psym  - the symmetric primes at equal offsets around n
rad   - the radical of n, the product of its unique prime factors
mask  - the mask of prime factors (radical) of n, as a string

```csv
    n, fact,                  π,       π~,        R,       Li,        θ,         ψ,      Λ,   τ,     σ,     φ,     λ,    Dψ,   μ,  ω,  Ω,   λ,    M, m2, m3, m5, m7, m11, m13, m17, m19, m23, m29, m31, psym,                                rad, mask
  892,      2²⋅223,         154,  153.967,  152.893,  161.847,  860.230,   897.231,  0.000,   6,  1568,   444,   222,  1344,   0,  2,  3,  -1,   -1,  0,  1,  2,  3,   1,   8,   8,  18,  18,  22,  24, 15 105 141 159 201 231 261 279 …,    446, X                                              X
  893,       19⋅47,         154,  154.109,  153.038,  161.994,  860.230,   897.231,  0.000,   4,   960,   828,   414,   959,   1,  2,  2,   1,    0,  1,  2,  3,  4,   2,   9,   9,   0,  19,  23,  25, 36 54 84 120 210 216 294 300 …,      893,        X      X
  894,        2⋅3⋅149,      154,  154.252,  153.182,  162.141,  860.230,   897.231,  0.000,   8,  1800,   296,   148,  1800,  -1,  3,  3,  -1,   -1,  0,  0,  4,  5,   3,  10,  10,   1,  20,  24,  26, 13 17 35 73 83 97 125 137 …,         894, XX                                X
  895,         5⋅179,       154,  154.395,  153.326,  162.288,  860.230,   897.231,  0.000,   4,  1080,   712,   356,  1080,   1,  2,  2,   1,    0,  1,  1,  0,  6,   4,  11,  11,   2,  21,  25,  27, 12 42 72 126 138 144 156 168 …,      895,   X                                     X
  896,          2⁷⋅7,       154,  154.538,  153.470,  162.435,  860.230,   897.231,  0.000,  16,  2040,   384,    96,  1536,   0,  2,  8,   1,    0,  0,  2,  1,  0,   5,  12,  12,   3,  22,  26,  28, 15 33 57 75 87 123 135 153 …,         14, X  X
  897,           3⋅13⋅23,   154,  154.680,  153.614,  162.582,  860.230,   897.231,  0.000,   8,  1344,   528,   132,  1343,  -1,  3,  3,  -1,   -1,  1,  0,  2,  1,   6,   0,  13,   4,   0,  27,  29, 10 14 40 44 70 74 86 100 …,          897,  X   X  X
  898,          2⋅449,      154,  154.823,  153.758,  162.730,  860.230,   897.231,  0.000,   4,  1350,   448,   448,  1350,   1,  2,  2,   1,    0,  0,  1,  3,  2,   7,   1,  14,   5,   1,  28,  30, 21 39 69 111 141 165 171 189 …,      898, X                                                                                     X
  899,         29⋅31,       154,  154.966,  153.902,  162.877,  860.230,   897.231,  0.000,   4,   960,   840,   420,   960,   1,  2,  2,   1,    1,  1,  2,  4,  3,   8,   2,  15,   6,   2,   0,   0, 12 42 72 78 198 252 282 330 …,       899,          XX
  900,        2²⋅3²⋅5²,     154,  155.108,  154.046,  163.024,  860.230,   897.231,  0.000,  27,  2821,   240,    60,  2160,   0,  3,  6,   1,    1,  0,  0,  0,  4,   9,   3,  16,   7,   3,   1,   1, 19 37 41 47 71 77 91 113 …,           30, XXX
  901,       17⋅53,         154,  155.251,  154.190,  163.171,  860.230,   897.231,  0.000,   4,   972,   832,   208,   972,   1,  2,  2,   1,    2,  1,  1,  1,  5,  10,   4,   0,   8,   4,   2,   2, 18 90 132 150 162 168 192 228 …,     901,       X        X
  902,      2⋅11⋅41,        154,  155.394,  154.333,  163.318,  860.230,   897.231,  0.000,   8,  1512,   400,    40,  1512,  -1,  3,  3,  -1,    1,  0,  2,  2,  6,   0,   5,   1,   9,   5,   3,   3, 39 45 75 81 129 159 201 249 …,       902, X   X       X
  903,     3⋅7⋅43,          154,  155.536,  154.477,  163.465,  860.230,   897.231,  0.000,   8,  1408,   504,    42,  1408,  -1,  3,  3,  -1,    0,  1,  0,  3,  0,   1,   6,   2,  10,   6,   4,   4, 16 26 44 50 64 74 80 94 …,           903,  X X         X
  904,    2³⋅113,           154,  155.679,  154.621,  163.611,  860.230,   897.231,  0.000,   8,  1710,   448,   112,  1368,   0,  2,  4,   1,    0,  0,  1,  4,  1,   2,   7,   3,  11,   7,   5,   5, 93 117 135 147 165 213 297 327 …,    226, X                            X
  905,   5⋅181,             154,  155.821,  154.765,  163.758,  860.230,   897.231,  0.000,   4,  1092,   720,   180,  1092,   1,  2,  2,   1,    1,  1,  2,  0,  2,   3,   8,   4,  12,   8,   6,   6, 24 42 48 66 78 108 144 186 …,        905,   X                                      X
  906,  2⋅3⋅151,            154,  155.964,  154.909,  163.905,  860.230,   897.231,  0.000,   8,  1824,   300,   150,  1824,  -1,  3,  3,  -1,    0,  0,  0,  1,  3,   4,   9,   5,  13,   9,   7,   7, 23 47 77 85 133 145 155 163 …,       906, XX                                 X
  907, 907,                 155,  156.106,  155.053,  164.052,  867.040,   904.041,  6.810,   2,   908,   906,   906,   908,  -1,  1,  1,  -1,   -1,  1,  1,  2,  4,   5,  10,   6,  14,  10,   8,   8, 30 84 156 180 216 246 264 294 …,     907,                                                                                                                                                           X
  908,  2²⋅227,             155,  156.249,  155.196,  164.199,  867.040,   904.041,  0.000,   6,  1596,   452,   226,  1368,   0,  2,  3,  -1,   -1,  0,  2,  3,  5,   6,  11,   7,  15,  11,   9,   9, 21 45 69 111 189 255 309 315 …,      454, X                                               X
  909,   3²⋅101,            155,  156.391,  155.340,  164.346,  867.040,   904.041,  0.000,   6,  1326,   600,   300,  1223,   0,  2,  3,  -1,   -1,  1,  0,  4,  6,   7,  12,   8,  16,  12,  10,  10, 2 28 32 82 88 100 112 122 …,         303,  X                       X
  910,  2⋅5⋅7⋅13,           155,  156.534,  155.484,  164.492,  867.040,   904.041,  0.000,  16,  2016,   288,    12,  2015,   1,  4,  4,   1,    0,  0,  1,  0,  0,   8,   0,   9,  17,  13,  11,  11, 27 57 81 87 99 123 141 153 …,        910, X XX X
  911, 911,                 156,  156.676,  155.627,  164.639,  873.854,   910.856,  6.815,   2,   912,   910,   910,   912,  -1,  1,  1,  -1,   -1,  1,  2,  1,  1,   9,   1,  10,  18,  14,  12,  12, 30 72 102 138 150 192 252 270 …,     911,                                                                                                                                                            X
  912,  2⁴⋅3⋅19,            156,  156.819,  155.771,  164.786,  873.854,   910.856,  0.000,  20,  2480,   288,    36,  1920,   0,  3,  6,   1,   -1,  0,  0,  2,  2,  10,   2,  11,   0,  15,  13,  13, 25 29 35 55 59 85 101 139 …,         114, XX     X
  913,   11⋅83,             156,  156.961,  155.915,  164.933,  873.854,   910.856,  0.000,   4,  1008,   820,   410,  1007,   1,  2,  2,   1,    0,  1,  1,  3,  3,   0,   3,  12,   1,  16,  14,  14, 6 54 84 126 156 174 180 204 …,       913,     X                 X
  914,    2⋅457,            156,  157.103,  156.058,  165.079,  873.854,   910.856,  0.000,   4,  1374,   456,   456,  1374,   1,  2,  2,   1,    1,  0,  2,  4,  4,   1,   4,  13,   2,  17,  15,  15, 27 33 57 105 117 195 237 267 …,      914, X                                                                                      X
  915,     3⋅5⋅61,          156,  157.246,  156.202,  165.226,  873.854,   910.856,  0.000,   8,  1488,   480,    60,  1488,  -1,  3,  3,  -1,    0,  1,  0,  0,  5,   2,   5,  14,   3,  18,  16,  16, 4 32 38 52 56 62 76 94 …,            915,  XX              X
  916,    2²⋅229,           156,  157.388,  156.346,  165.373,  873.854,   910.856,  0.000,   6,  1610,   456,   228,  1379,   0,  2,  3,  -1,    0,  0,  1,  1,  6,   3,   6,  15,   4,  19,  17,  17, 93 105 147 177 207 255 285 297 …,    458, X                                                X
  917,   7⋅131,             156,  157.530,  156.489,  165.519,  873.854,   910.856,  0.000,   4,  1056,   780,   390,  1055,   1,  2,  2,   1,    1,  1,  2,  2,  0,   4,   7,  16,   5,  20,  18,  18, 30 36 54 60 96 144 174 234 …,        917,    X                           X
  918,  2⋅3³⋅17,            156,  157.672,  156.633,  165.666,  873.854,   910.856,  0.000,  16,  2160,   288,   144,  1944,   0,  3,  5,  -1,    1,  0,  0,  3,  1,   5,   8,   0,   6,  21,  19,  19, 11 35 59 65 79 91 95 121 …,          102, XX    X
  919, 919,                 157,  157.815,  156.776,  165.812,  880.678,   917.679,  6.823,   2,   920,   918,   918,   920,  -1,  1,  1,  -1,    0,  1,  1,  4,  2,   6,   9,   1,   7,  22,  20,  20, 90 132 150 168 210 312 318 372 …,    919,                                                                                                                                                             X
  920,  2³⋅5⋅23,            157,  157.957,  156.920,  165.959,  880.678,   917.679,  0.000,  16,  2160,   352,    44,  1727,   0,  3,  5,  -1,    0,  0,  2,  0,  3,   7,  10,   2,   8,   0,  21,  21, 9 33 57 63 93 99 111 177 …,          230, X X     X
  921,   3⋅307,             157,  158.099,  157.063,  166.106,  880.678,   917.679,  0.000,   4,  1232,   612,   306,  1232,   1,  2,  2,   1,    1,  1,  0,  1,  4,   8,  11,   3,   9,   1,  22,  22, 62 92 98 100 110 112 148 170 …,      921,  X                                                            X
  922,    2⋅461,            157,  158.241,  157.207,  166.252,  880.678,   917.679,  0.000,   4,  1386,   460,   460,  1386,   1,  2,  2,   1,    2,  0,  1,  2,  5,   9,  12,   4,  10,   2,  23,  23, 15 45 69 99 111 165 171 195 …,       922, X                                                                                       X
  923,     13⋅71,           157,  158.383,  157.350,  166.398,  880.678,   917.679,  0.000,   4,  1008,   840,   420,  1007,   1,  2,  2,   1,    3,  1,  2,  3,  6,  10,   0,   5,  11,   3,  24,  24, 60 96 126 180 240 264 270 306 …,     923,      X             X
  924,      2²⋅3⋅7⋅11,      157,  158.526,  157.494,  166.545,  880.678,   917.679,  0.000,  24,  2688,   240,    30,  2303,   0,  4,  5,  -1,    3,  0,  0,  4,  0,   0,   1,   6,  12,   4,  25,  25, 5 13 17 43 47 67 85 95 …,            462, XX XX
  925,     5²⋅37,           157,  158.668,  157.637,  166.691,  880.678,   917.679,  0.000,   6,  1178,   720,   180,  1139,   0,  2,  3,  -1,    3,  1,  1,  0,  1,   1,   2,   7,  13,   5,  26,  26, 42 66 72 96 114 138 168 192 …,       185,   X        X
  926,    2⋅463,            157,  158.810,  157.780,  166.838,  880.678,   917.679,  0.000,   4,  1392,   462,   462,  1392,   1,  2,  2,   1,    4,  0,  2,  1,  2,   2,   3,   8,  14,   6,  27,  27, 15 45 87 105 165 183 225 267 …,      926, X                                                                                        X
  927,   3²⋅103,            157,  158.952,  157.924,  166.984,  880.678,   917.679,  0.000,   6,  1352,   612,   102,  1248,   0,  2,  3,  -1,    4,  1,  0,  2,  3,   3,   4,   9,  15,   7,  28,  28, 20 40 44 50 64 70 104 106 …,         309,  X                        X
  928,  2⁵⋅29,              157,  159.094,  158.067,  167.131,  880.678,   917.679,  0.000,  12,  1890,   448,    56,  1440,   0,  2,  6,   1,    4,  0,  1,  3,  4,   4,   5,  10,  16,   8,   0,  29, 9 69 105 141 159 189 195 201 …,       58, X        X
  929, 929,                 158,  159.236,  158.210,  167.277,  887.512,   924.513,  6.834,   2,   930,   928,   928,   930,  -1,  1,  1,  -1,    3,  1,  2,  4,  5,   5,   6,  11,  17,   9,   1,  30, 18 42 48 90 102 120 132 168 …,       929,                                                                                                                                                              X
  930,  2⋅3⋅5⋅31,           158,  159.378,  158.354,  167.423,  887.512,   924.513,  0.000,  16,  2304,   240,    60,  2303,   1,  4,  4,   1,    4,  0,  0,  0,  6,   6,   7,  12,  18,  10,   2,   0, 11 23 47 53 67 91 101 103 …,         930, XXX       X
  931,   7²⋅19,             158,  159.520,  158.497,  167.569,  887.512,   924.513,  0.000,   6,  1140,   756,   126,  1120,   0,  2,  3,  -1,    4,  1,  1,  1,  0,   7,   8,  13,   0,  11,   3,   1, 78 102 108 120 162 192 198 222 …,    133,    X   X
  932,    2²⋅233,           158,  159.662,  158.640,  167.716,  887.512,   924.513,  0.000,   6,  1638,   464,   232,  1404,   0,  2,  3,  -1,    4,  0,  2,  2,  1,   8,   9,  14,   1,  12,   4,   2, 21 45 51 159 171 231 249 255 …,      466, X                                                 X
  933,     3⋅311,           158,  159.804,  158.784,  167.862,  887.512,   924.513,  0.000,   4,  1248,   620,   310,  1248,   1,  2,  2,   1,    5,  1,  0,  3,  2,   9,  10,  15,   2,  13,   5,   3, 4 14 50 76 80 106 136 160 …,         933,  X                                                             X
  934,    2⋅467,            158,  159.946,  158.927,  168.008,  887.512,   924.513,  0.000,   4,  1404,   466,   466,  1404,   1,  2,  2,   1,    6,  0,  1,  4,  3,  10,  11,  16,   3,  14,   6,   4, 57 75 105 183 195 303 315 357 …,     934, X                                                                                         X
  935,   5⋅11⋅17,           158,  160.088,  159.070,  168.154,  887.512,   924.513,  0.000,   8,  1296,   640,    80,  1295,  -1,  3,  3,  -1,    5,  1,  2,  0,  4,   0,  12,   0,   4,  15,   7,   5, 6 48 78 96 114 126 162 174 …,        935,   X X X
  936,  2³⋅3²⋅13,           158,  160.230,  159.213,  168.301,  887.512,   924.513,  0.000,  24,  2730,   288,    12,  2016,   0,  3,  6,   1,    5,  0,  0,  1,  5,   1,   0,   1,   5,  16,   8,   6, 17 55 73 77 83 97 113 115 …,          78, XX   X
  937, 937,                 159,  160.372,  159.356,  168.447,  894.354,   931.356,  6.843,   2,   938,   936,   936,   938,  -1,  1,  1,  -1,    4,  1,  1,  2,  6,   2,   1,   2,   6,  17,   9,   7, 30 54 60 84 114 126 150 180 …,       937,                                                                                                                                                               X
  938,  2⋅7⋅67,             159,  160.513,  159.499,  168.593,  894.354,   931.356,  0.000,   8,  1632,   396,    66,  1632,  -1,  3,  3,  -1,    3,  0,  2,  3,  0,   3,   2,   3,   7,  18,  10,   8, 9 75 81 111 165 255 279 285 …,       938, X  X              X
  939,   3⋅313,             159,  160.655,  159.643,  168.739,  894.354,   931.356,  0.000,   4,  1256,   624,   312,  1256,   1,  2,  2,   1,    4,  1,  0,  4,  1,   4,   3,   4,   8,  19,  11,   9, 2 28 32 52 58 80 82 100 …,           939,  X                                                              X
  940,  2²⋅5⋅47,            159,  160.797,  159.786,  168.885,  894.354,   931.356,  0.000,  12,  2016,   368,    92,  1727,   0,  3,  4,   1,    4,  0,  1,  0,  2,   5,   4,   5,   9,  20,  12,  10, 57 81 111 129 153 183 189 213 …,     470, X X           X
  941, 941,                 160,  160.939,  159.929,  169.031,  901.201,   938.203,  6.847,   2,   942,   940,   940,   942,  -1,  1,  1,  -1,    3,  1,  2,  1,  3,   6,   5,   6,  10,  21,  13,  11, 12 30 78 120 168 222 240 282 …,      941,                                                                                                                                                                X
  942,  2⋅3⋅157,            160,  161.081,  160.072,  169.177,  901.201,   938.203,  0.000,   8,  1896,   312,   156,  1896,  -1,  3,  3,  -1,    2,  0,  0,  2,  4,   7,   6,   7,  11,  22,  14,  12, 5 35 55 79 89 119 121 145 …,         942, XX                                  X
  943,   23⋅41,             160,  161.222,  160.215,  169.323,  901.201,   938.203,  0.000,   4,  1008,   880,   440,  1008,   1,  2,  2,   1,    3,  1,  1,  3,  5,   8,   7,   8,  12,   0,  15,  13, 24 66 90 120 174 186 210 270 …,      943,         X   X
  944,    2⁴⋅59,            160,  161.364,  160.358,  169.469,  901.201,   938.203,  0.000,  10,  1860,   464,   116,  1440,   0,  2,  5,  -1,    3,  0,  2,  4,  6,   9,   8,   9,  13,   1,  16,  14, 3 33 87 105 117 147 243 285 …,       118, X               X
  945,   3³⋅5⋅7,            160,  161.506,  160.501,  169.615,  901.201,   938.203,  0.000,  16,  1920,   432,    36,  1727,   0,  3,  5,  -1,    3,  1,  0,  0,  0,  10,   9,  10,  14,   2,  17,  15, 8 26 38 64 68 86 88 106 …,           105,  XXX
  946,  2⋅11⋅43,            160,  161.647,  160.644,  169.761,  901.201,   938.203,  0.000,   8,  1584,   420,   210,  1583,  -1,  3,  3,  -1,    2,  0,  1,  1,  1,   0,  10,  11,  15,   3,  18,  16, 63 87 93 117 123 177 207 255 …,      946, X   X        X
  947, 947,                 161,  161.789,  160.787,  169.907,  908.055,   945.056,  6.853,   2,   948,   946,   946,   947,  -1,  1,  1,  -1,    1,  1,  2,  2,  2,   1,  11,  12,  16,   4,  19,  17, 6 36 66 84 150 204 246 270 …,        947,                                                                                                                                                                 X
  948,  2²⋅3⋅79,            161,  161.931,  160.930,  170.053,  908.055,   945.056,  0.000,  12,  2240,   312,    78,  1920,   0,  3,  4,   1,    1,  0,  0,  3,  3,   2,  12,  13,  17,   5,  20,  18, 19 29 61 65 71 85 91 121 …,          474, XX                   X
  949,   13⋅73,             161,  162.072,  161.073,  170.199,  908.055,   945.056,  0.000,   4,  1036,   864,    72,  1036,   1,  2,  2,   1,    2,  1,  1,  4,  4,   3,   0,  14,  18,   6,  21,  19, 42 72 90 120 138 180 222 288 …,      949,      X              X
  950,    2⋅5²⋅19,          161,  162.214,  161.215,  170.345,  908.055,   945.056,  0.000,  12,  1860,   360,   180,  1799,   0,  3,  4,   1,    2,  0,  2,  0,  5,   4,   1,  15,   0,   7,  22,  20, 3 21 63 69 111 141 153 231 …,        190, X X    X
